station_std_id,1_code,2_code,3_code,4_code,5_code,1_ratio,2_ratio,3_ratio,4_ratio,5_ratio,building_cnt,area
115900222,1,2,3,6,4,0.86439,0.04252,0.03408,0.02594,0.01819,1394,935333.1
115900223,1,2,3,35,9,0.78931,0.08976,0.06676,0.01594,0.01353,1257,933376.1
115900224,1,2,3,8,4,0.74473,0.08564,0.07056,0.03766,0.01543,2111,1681040.2
115900225,1,2,3,8,6,0.70866,0.10571,0.08073,0.04073,0.0163,2675,2079778.4
115900226,1,2,3,8,4,0.63114,0.14663,0.09952,0.0409,0.02478,1338,930432.2
115900227,1,2,3,6,10,0.6745,0.17137,0.09614,0.03402,0.00596,909,529590.6
115900228,1,2,3,6,9,0.6301,0.17274,0.10343,0.05003,0.02025,903,557611.3
115900229,1,2,3,6,9,0.57025,0.20029,0.11005,0.05676,0.0258,690,433169.9
115900230,1,2,3,6,9,0.56285,0.21298,0.10559,0.05129,0.0341,579,369385.2
115900231,1,2,4,3,6,0.89654,0.03929,0.02316,0.02092,0.01963,492,297363.4
115900232,1,4,2,3,6,0.72917,0.21157,0.04025,0.01363,0.00538,582,456357.9
115900233,1,4,2,3,6,0.70455,0.2443,0.03812,0.00985,0.00318,556,432992.4
115900234,1,4,2,7,\N,0.61286,0.35374,0.0334,0,\N,343,296804.1
115900235,1,4,2,6,7,0.554,0.42352,0.02178,0.00071,0,248,245899.6
115900236,1,4,2,3,6,0.66155,0.30614,0.0305,0.00131,0.00051,386,345529.9
115900237,1,4,2,3,6,0.65129,0.28981,0.03922,0.01212,0.00756,366,324528.4
115900238,1,4,2,3,6,0.63838,0.30964,0.03585,0.01266,0.00347,302,310755.1
115900239,1,4,2,6,3,0.84825,0.1035,0.04127,0.00474,0.00225,218,201300.5
115900240,1,2,4,6,3,0.94759,0.03408,0.00821,0.00686,0.00326,174,138921.1
115900241,1,4,11,3,38,0.67352,0.11497,0.10465,0.03585,0.02364,191,1047251.1
115900242,1,2,3,141,4,0.63959,0.13834,0.10027,0.06421,0.02985,57,99640.1
115900243,1,3,4,6,2,0.86959,0.05635,0.02809,0.02611,0.01987,56,105882.4
115900244,141,3,1,\N,\N,0.56543,0.34505,0.08953,\N,\N,5,11314.6
115900245,14,1,12,2,4,0.7017,0.12815,0.10456,0.01798,0.01681,1867,5338943.8
115900246,1,3,4,2,23,0.66147,0.12127,0.05823,0.05586,0.03295,660,1339486.8
115900247,1,23,3,2,6,0.6048,0.1952,0.07756,0.06181,0.0178,1001,1513760.5
115900248,1,23,3,2,4,0.65707,0.11579,0.09081,0.04908,0.02896,1145,1962962.4
115900249,1,3,23,2,4,0.70136,0.09046,0.07547,0.04727,0.02998,1957,3011787.2
115900250,1,23,3,2,6,0.62921,0.24503,0.05308,0.03014,0.02046,379,927590.7
115900251,1,2,3,6,7,0.86679,0.04061,0.03717,0.0173,0.01376,357,472824.1
115900252,1,4,6,2,3,0.75817,0.15805,0.03342,0.02543,0.02493,48,82719.7
115900253,1,4,11,3,2,0.69431,0.10127,0.08136,0.04827,0.04525,80,132612.5
115900254,1,4,11,12,3,0.63037,0.09194,0.07387,0.04746,0.04383,96,146064.5
115900255,1,141,3,2,6,0.61657,0.13515,0.12859,0.09698,0.02271,21,47338.3
115900256,141,\N,\N,\N,\N,1,\N,\N,\N,\N,2,6397.6
115900257,1,141,3,6,\N,0.68849,0.1483,0.1383,0.02492,\N,14,43140.2
115900258,1,141,3,2,4,0.65593,0.13241,0.12348,0.03404,0.03189,27,48316.7
115900259,1,4,6,2,3,0.86199,0.04144,0.03852,0.02932,0.02873,42,71765.0
115900260,1,4,11,3,2,0.69367,0.10117,0.08128,0.04823,0.04521,83,132734.3
115900261,1,4,3,2,6,0.75881,0.11067,0.05276,0.04548,0.02278,75,121340.6
115900262,1,4,6,2,3,0.75984,0.15696,0.03318,0.02526,0.02476,48,83294.8
115900263,1,4,11,2,6,0.71311,0.10517,0.08449,0.047,0.02165,77,127695.4
115900264,1,4,11,2,6,0.71243,0.10507,0.08441,0.04695,0.02163,80,127817.3
115900265,1,3,23,2,4,0.6904,0.08909,0.08875,0.04627,0.02953,1976,3058107.1
115900266,1,23,3,2,4,0.63494,0.1083,0.10687,0.04817,0.04084,1265,2098720.6
115900267,1,3,2,4,5,0.69468,0.1232,0.05458,0.04581,0.02919,653,1191299.4
115900268,1,3,4,2,5,0.68634,0.13254,0.05552,0.04787,0.03063,573,1135301.9
115900269,1,2,4,38,3,0.7215,0.14774,0.06638,0.02606,0.02312,158,950039.7
115900270,1,4,77,2,3,0.81284,0.09611,0.02503,0.02485,0.02111,138,856654.9
115900278,1,2,\N,\N,\N,0.53148,0.46852,\N,\N,\N,5,2047.3
115900279,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,178.2
115900280,6,\N,\N,\N,\N,1,\N,\N,\N,\N,1,938.6
115900281,1,2,\N,\N,\N,0.61372,0.38662,\N,\N,\N,2,295.9
115900283,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,713.5
116000001,1,24,3,6,4,0.47219,0.20943,0.15953,0.05414,0.03891,664,1956534.8
116000002,1,24,3,2,6,0.47217,0.16698,0.13663,0.05244,0.04379,1102,2453931.8
116000003,1,24,3,2,6,0.47711,0.16515,0.13514,0.05223,0.04331,1111,2481005.9
116000004,1,24,3,2,6,0.47179,0.16684,0.13652,0.05275,0.04375,1107,2455937.7
116000005,1,2,5,3,4,0.44172,0.12519,0.10433,0.07907,0.0542,4891,4913422.5
116000006,1,2,5,3,4,0.45075,0.12733,0.11186,0.07611,0.05633,4660,4567833.3
116000007,1,2,4,11,6,0.66006,0.09416,0.07224,0.04168,0.03247,1203,1370140.5
116000008,1,2,4,11,6,0.66026,0.09423,0.07216,0.04163,0.03243,1213,1371650.7
116000009,1,2,4,6,14,0.76741,0.14055,0.02869,0.01311,0.00954,2288,2309284.9
116000010,1,2,4,11,6,0.66102,0.1103,0.08017,0.03829,0.03593,1663,1503370.9
116000011,1,2,4,6,3,0.73766,0.15661,0.0502,0.01191,0.00801,3425,2905826.9
116000012,1,2,4,6,3,0.74342,0.1492,0.04876,0.01428,0.00774,3616,3159478.0
116000013,7,1,2,3,4,0.44437,0.27437,0.11481,0.07367,0.02972,1696,4106266.6
116000014,7,1,2,3,4,0.51787,0.18168,0.11471,0.08459,0.034,707,3523439.1
116000016,5,1,11,2,3,0.30407,0.24089,0.13088,0.08602,0.06764,377,1087870.0
116000017,1,5,2,11,3,0.34695,0.20939,0.10835,0.091,0.06521,811,1579803.2
116000018,1,5,2,11,3,0.3209,0.23381,0.10982,0.10064,0.0685,689,1414758.0
116000019,1,5,2,3,11,0.41149,0.1576,0.11359,0.07888,0.06897,1432,2098970.0
116000020,1,5,2,3,11,0.39084,0.19417,0.10952,0.07122,0.06324,1510,2290638.9
116000021,1,2,3,4,11,0.44081,0.15225,0.12912,0.09272,0.0664,1747,2169028.9
116000022,1,2,3,4,11,0.48381,0.15255,0.11556,0.0828,0.05918,2071,2433696.7
116000023,1,2,3,4,34,0.52339,0.18512,0.12035,0.0773,0.02712,2945,2339223.6
116000024,1,2,3,4,34,0.45762,0.16611,0.15359,0.10601,0.0382,1741,1661052.5
116000025,1,2,4,3,9,0.51882,0.20298,0.08107,0.081,0.07021,3616,2312111.0
116000026,1,2,3,4,9,0.5499,0.16519,0.06927,0.06067,0.04129,5890,4070830.5
116000027,1,2,9,4,3,0.57771,0.17711,0.06399,0.05355,0.05111,4932,2515126.1
116000028,1,7,2,4,3,0.52869,0.22385,0.10812,0.08162,0.02687,1158,1799942.5
116000029,1,7,4,2,3,0.51705,0.17258,0.11644,0.11297,0.03916,977,1223799.3
116000030,1,7,2,4,3,0.52339,0.24211,0.10461,0.05962,0.03915,1254,1783238.2
116000031,1,2,\N,\N,\N,0.77314,0.22686,\N,\N,\N,8,2198.7
116000032,1,2,7,\N,\N,0.8828,0.09084,0.02638,\N,\N,13,4176.7
116000033,7,1,\N,\N,\N,0.74265,0.25738,\N,\N,\N,4,2910.1
116000034,1,2,\N,\N,\N,0.81156,0.18844,\N,\N,\N,3,849.6
116000035,2,1,\N,\N,\N,0.76283,0.23717,\N,\N,\N,3,1276.3
116000036,7,1,2,3,4,0.4914,0.22332,0.10836,0.08078,0.03218,1008,3713286.8
116000037,7,1,2,3,4,0.40848,0.30521,0.12046,0.06809,0.03806,2654,4468077.3
116000038,7,1,2,3,4,0.5558,0.14483,0.1073,0.09041,0.03774,666,3282990.0
116000039,7,1,2,3,4,0.61031,0.12821,0.08917,0.08395,0.02709,415,2983657.7
116000040,7,2,3,1,4,0.62851,0.13229,0.06899,0.05382,0.02782,368,1824193.2
116000041,7,2,3,1,4,0.59885,0.12305,0.0928,0.0794,0.02848,453,2086573.8
116000042,1,2,3,62,35,0.48484,0.29244,0.12348,0.03403,0.01885,963,357821.2
116000043,1,2,3,4,62,0.52418,0.26013,0.10839,0.03054,0.02551,1330,477333.4
116000044,2,1,\N,\N,\N,0.94311,0.05689,\N,\N,\N,5,4529.7
116000045,1,2,3,4,62,0.53118,0.25218,0.10614,0.02991,0.02498,1373,487442.8
116000046,1,2,3,4,62,0.52882,0.2555,0.10567,0.02978,0.02487,1374,489617.2
116000047,1,2,3,4,35,0.57843,0.2641,0.05376,0.03628,0.02337,1312,401917.8
116000048,1,2,4,7,12,0.77711,0.11924,0.04051,0.02854,0.00879,2233,1168800.9
116000049,1,2,9,12,4,0.662,0.14745,0.14531,0.00929,0.0087,2434,1105208.1
116000050,1,2,9,4,12,0.69718,0.13458,0.09582,0.03218,0.00607,3127,1690490.5
116000051,1,2,9,3,4,0.65226,0.18437,0.09514,0.01865,0.00956,3953,1702581.4
116000052,1,2,9,3,4,0.66854,0.17883,0.0893,0.0175,0.00897,3973,1813975.3
116000053,1,2,4,9,5,0.59744,0.14908,0.05083,0.04861,0.04447,5252,3310788.6
116000054,1,2,9,4,3,0.60009,0.15606,0.05979,0.0573,0.04197,4636,2691692.3
116000055,1,2,9,5,4,0.50681,0.16322,0.09283,0.07129,0.04412,2773,1726977.8
116000056,1,2,3,9,4,0.45533,0.16951,0.07943,0.05933,0.05566,3271,2702159.9
116000057,1,2,5,3,4,0.45039,0.12401,0.12319,0.09047,0.04453,3441,3902591.0
116000058,1,5,2,3,4,0.41275,0.15101,0.12009,0.07582,0.05576,5047,5576448.6
116000059,1,5,2,3,4,0.39986,0.16368,0.11005,0.07821,0.0493,3882,5050139.3
116000060,1,5,2,3,7,0.36917,0.24148,0.1026,0.07225,0.05448,1265,1672220.1
116000061,1,5,2,3,7,0.36458,0.25133,0.08989,0.0752,0.0567,1080,1606723.2
116000062,1,5,2,3,11,0.36863,0.23732,0.10431,0.05709,0.04228,2648,3470331.5
116000063,1,5,2,3,4,0.39012,0.22452,0.10002,0.0595,0.04244,2738,3668099.6
116000066,1,24,3,2,6,0.49246,0.17463,0.12517,0.0484,0.04579,974,2346417.0
116000067,1,24,3,2,6,0.47995,0.16973,0.12165,0.05366,0.04451,1099,2414189.3
116000068,1,24,3,2,6,0.4754,0.17313,0.1353,0.05079,0.0495,882,2170651.4
116000069,1,24,3,2,6,0.47815,0.16555,0.12938,0.05605,0.04734,1046,2270018.7
116000078,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,382.1
116000080,2,\N,\N,\N,\N,1,\N,\N,\N,\N,3,815.1
116000082,1,2,4,14,12,0.72562,0.17584,0.02688,0.0127,0.0105,2198,1734068.2
116000083,1,3,2,8,4,0.67314,0.10477,0.09776,0.02906,0.02298,1774,1549905.3
116000084,1,3,2,4,8,0.66246,0.10223,0.09923,0.03633,0.02836,1819,1588449.9
116000085,1,3,2,8,4,0.61383,0.13195,0.10915,0.0356,0.02662,1443,1265487.6
116000086,1,3,2,8,4,0.59973,0.14034,0.11362,0.03942,0.02831,1359,1142639.3
116000087,1,3,2,4,7,0.62717,0.10074,0.10068,0.04255,0.03934,1926,1613605.7
116000088,1,2,3,4,7,0.62208,0.10476,0.09356,0.05049,0.04412,1496,1346824.7
116000089,1,4,7,2,11,0.5809,0.14009,0.09373,0.07519,0.03398,394,412135.1
116000090,1,4,7,2,11,0.56853,0.14714,0.09965,0.07138,0.03613,354,387642.0
116000091,1,4,2,88,6,0.58058,0.20502,0.1017,0.06054,0.04984,92,131325.0
116000093,1,3,2,4,7,0.68612,0.08238,0.07861,0.04852,0.04172,1044,1035368.6
116000094,1,6,2,4,24,0.51263,0.16601,0.0896,0.08911,0.07956,617,749541.0
116000095,1,7,4,11,6,0.45099,0.24202,0.07234,0.06572,0.05359,214,152038.7
116000096,1,6,4,2,24,0.53617,0.14857,0.10639,0.08458,0.06861,708,869174.2
116000097,1,7,4,2,11,0.64384,0.09418,0.08939,0.06941,0.03222,516,439135.8
116000098,1,7,2,11,6,0.57301,0.15099,0.0571,0.03617,0.03282,437,500152.7
116000099,1,7,2,11,6,0.58835,0.13786,0.05863,0.03713,0.0337,423,487110.4
116000100,1,14,4,2,3,0.79227,0.06612,0.05438,0.05122,0.01886,178,243709.7
116000101,1,7,14,2,4,0.74422,0.07546,0.04975,0.04793,0.04237,273,323882.2
116000102,1,4,6,2,24,0.49932,0.16536,0.13786,0.082,0.06366,739,936721.0
116000103,1,6,4,2,24,0.53322,0.15081,0.10551,0.08705,0.06804,725,876426.9
116000104,1,6,4,2,24,0.53451,0.15001,0.10742,0.08385,0.06927,701,860819.3
116000105,1,4,2,24,74,0.62392,0.12365,0.09081,0.0852,0.03146,630,699881.8
116000106,2,\N,\N,\N,\N,1,\N,\N,\N,\N,2,796.6
116000107,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,0.0
116000111,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,0.0
116000113,1,\N,\N,\N,\N,1,\N,\N,\N,\N,3,1173.5
116000114,1,2,4,3,11,0.72905,0.09082,0.08325,0.03402,0.02998,559,659007.9
116000115,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,493.6
116000116,1,2,4,3,11,0.69786,0.10693,0.05855,0.05037,0.02541,594,619803.4
116000117,1,2,4,6,5,0.6537,0.1994,0.06311,0.04136,0.01566,1075,727236.3
116000118,1,2,4,6,5,0.74613,0.13946,0.05171,0.03064,0.00923,1359,1233288.5
116000119,1,2,4,6,3,0.74642,0.13645,0.03969,0.01873,0.01054,1925,2123370.8
116000120,1,2,4,6,3,0.73429,0.1374,0.04911,0.01813,0.0102,2013,2194670.8
116000121,1,2,4,6,11,0.69147,0.09033,0.07171,0.03924,0.03773,1582,1491899.8
116000122,1,2,6,11,3,0.70586,0.10282,0.05553,0.03555,0.02459,923,1017896.2
116000123,1,2,4,6,11,0.67589,0.11115,0.0866,0.03324,0.03073,2401,1852576.0
116000124,1,2,4,6,11,0.67264,0.11195,0.10259,0.03835,0.02366,2096,1556484.1
116000125,1,2,4,6,3,0.62095,0.20907,0.08273,0.0578,0.01813,1031,378058.1
116000126,1,4,2,6,12,0.68466,0.15361,0.11855,0.01818,0.00912,1734,1035103.8
116000127,1,2,4,6,9,0.54695,0.36561,0.0685,0.006,0.00298,839,309397.3
116000128,1,2,4,6,9,0.54327,0.36546,0.07127,0.00633,0.00314,792,293193.8
116000129,1,2,4,6,9,0.56704,0.26666,0.10814,0.03909,0.0101,773,279739.0
116000130,1,2,4,12,19,0.64108,0.22127,0.0627,0.02649,0.01187,1297,687142.1
116000133,1,2,4,6,11,0.68644,0.08944,0.07619,0.04182,0.04021,1374,1399866.9
116000134,1,2,4,11,6,0.67459,0.10072,0.05716,0.03619,0.03506,1579,1577692.2
116000135,1,2,4,11,6,0.66621,0.10812,0.06337,0.04012,0.03231,1495,1423138.5
116000136,1,2,4,11,6,0.65461,0.08741,0.07653,0.04446,0.03464,1157,1284356.9
116000137,1,2,4,11,6,0.66839,0.08607,0.07903,0.04659,0.0363,1123,1225634.5
116000138,7,2,3,1,5,0.58488,0.13883,0.12545,0.06703,0.02169,363,2182535.1
116000139,1,2,3,4,62,0.51823,0.26196,0.11058,0.03116,0.02603,1293,467893.6
116000140,1,2,9,4,24,0.61015,0.11595,0.09091,0.04569,0.04134,2582,1766536.1
116000141,1,24,2,4,28,0.64128,0.07468,0.07346,0.07138,0.04792,1174,977965.5
116000142,2,1,\N,\N,\N,0.6483,0.35184,\N,\N,\N,2,702.3
116000143,1,2,4,6,3,0.76266,0.13095,0.04039,0.01601,0.00833,2626,2702314.7
116000144,1,2,4,6,14,0.73169,0.15397,0.05794,0.01298,0.0081,3329,2718533.2
116000145,1,2,4,6,3,0.74851,0.14496,0.04912,0.01454,0.0073,3714,3214082.6
116000146,1,24,4,28,3,0.57198,0.11943,0.10503,0.07664,0.04083,101,611535.4
116000148,1,2,12,10,3,0.84324,0.07096,0.03071,0.01839,0.01439,570,334382.9
116000149,1,2,3,4,20,0.5295,0.15582,0.13645,0.05932,0.04091,1610,1847573.2
116000151,1,2,4,9,5,0.63147,0.12462,0.04903,0.04708,0.03076,5077,3423607.2
116000153,1,7,2,4,39,0.64755,0.18256,0.06311,0.03454,0.03036,1901,1321420.9
116000155,7,1,2,3,4,0.5191,0.25823,0.08056,0.05331,0.03413,1416,3423811.7
116000156,1,6,24,2,3,0.48881,0.25315,0.12228,0.0837,0.02645,411,487684.1
116000158,1,\N,\N,\N,\N,1,\N,\N,\N,\N,3,852.3
116000160,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,264.9
116000161,5,2,\N,\N,\N,0.87007,0.12993,\N,\N,\N,2,2464.4
116000162,2,1,\N,\N,\N,0.53229,0.46771,\N,\N,\N,5,1469.5
116000163,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,110.5
116000164,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,474.9
116000177,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,660.1
116000194,1,7,2,11,14,0.43576,0.18973,0.06765,0.05111,0.04553,383,353928.3
116000195,1,7,2,11,14,0.57558,0.15434,0.05767,0.03697,0.03293,424,489299.8
116000196,7,\N,\N,\N,\N,1,\N,\N,\N,\N,2,242.0
116000198,1,2,3,4,9,0.53381,0.14655,0.0608,0.05356,0.03159,6575,5329068.9
116000200,1,2,3,4,6,0.54377,0.18872,0.11877,0.07362,0.02566,764,824565.2
116000201,1,2,3,4,6,0.59651,0.18065,0.09277,0.08197,0.01465,1971,1687596.5
116000202,1,4,24,2,74,0.4301,0.26655,0.12971,0.08979,0.04789,329,459721.8
116000205,3,2,1,\N,\N,0.51228,0.47824,0.00948,\N,\N,4,3481.9
116000206,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,1086.0
116000233,1,5,2,3,4,0.35759,0.23664,0.1152,0.08633,0.0613,2095,3280983.5
116000287,1,2,4,6,3,0.67399,0.18549,0.11827,0.00895,0.00461,792,422941.9
116000288,1,2,4,6,11,0.71791,0.17794,0.08722,0.00719,0.00399,698,366920.2
116000296,4,1,2,3,\N,0.51323,0.47022,0.01056,0.006,\N,113,162335.1
116000358,1,24,3,4,2,0.50051,0.26658,0.14575,0.04833,0.01441,370,1537083.5
116000372,7,2,3,1,5,0.57855,0.15016,0.11685,0.06652,0.02426,324,1951226.8
116000381,1,6,4,2,3,0.76773,0.09747,0.0469,0.03497,0.01873,450,1054342.2
116000388,1,7,\N,\N,\N,0.92734,0.07266,\N,\N,\N,6,1080.4
116000389,1,5,2,3,11,0.38259,0.17232,0.12437,0.09714,0.05592,1807,2593149.2
116000390,2,1,\N,\N,\N,0.6953,0.3047,\N,\N,\N,9,6641.0
116000391,1,3,36,2,\N,0.48199,0.30587,0.1451,0.06704,\N,8,2412.1
116000392,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,87.0
116000393,1,2,\N,\N,\N,0.78484,0.21512,\N,\N,\N,6,2459.6
116000394,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,89.4
116000395,1,9,2,\N,\N,0.44937,0.38294,0.16773,\N,\N,5,2403.8
116000402,1,\N,\N,\N,\N,1,\N,\N,\N,\N,3,1073.5
116000403,1,2,\N,\N,\N,0.52162,0.47838,\N,\N,\N,5,3318.7
116000404,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,247.3
116000405,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,1170.6
116000406,2,1,\N,\N,\N,0.59027,0.40973,\N,\N,\N,6,2565.6
116000417,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,303.5
116000443,2,57,1,\N,\N,0.47225,0.3902,0.13756,\N,\N,6,3115.1
116000444,2,1,\N,\N,\N,0.88975,0.1103,\N,\N,\N,2,1853.1
116000445,1,2,4,6,3,0.72986,0.10845,0.05338,0.03811,0.02559,973,607278.5
116000446,1,2,4,6,3,0.73025,0.11242,0.05097,0.03639,0.02443,973,635983.6
116000447,1,2,3,8,4,0.62903,0.1139,0.11162,0.03695,0.02949,1242,1122875.3
116000448,1,3,2,8,4,0.64999,0.11187,0.10595,0.03103,0.02409,1730,1451553.7
116000449,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,0.0
116000451,2,\N,\N,\N,\N,1,\N,\N,\N,\N,1,511.4
116000563,1,2,5,3,4,0.44984,0.1488,0.1178,0.11358,0.04548,3293,3403356.2
116000565,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,974.7
116000568,1,4,2,11,6,0.50724,0.19702,0.18764,0.04253,0.04092,194,94314.8
116000569,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,0.0
116000576,1,2,\N,\N,\N,0.67597,0.32403,\N,\N,\N,2,93.2
116000584,1,2,\N,\N,\N,0.70954,0.29046,\N,\N,\N,7,1469.4
116000585,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,257.6
116000586,1,2,\N,\N,\N,0.71238,0.28762,\N,\N,\N,9,2105.9
116000587,1,7,2,4,3,0.5259,0.23161,0.10013,0.07695,0.03627,1370,1924901.0
116000589,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,53.9
116000590,1,\N,\N,\N,\N,1,\N,\N,\N,\N,3,1136.4
116000591,1,2,3,4,6,0.71852,0.10381,0.07009,0.06099,0.04333,721,529971.8
116000592,4,1,2,3,\N,0.51323,0.47022,0.01056,0.006,\N,113,162335.1
116000593,4,31,2,1,44,0.61757,0.25901,0.06046,0.04542,0.00776,80,32781.1
116000594,1,4,2,44,3,0.88151,0.10226,0.01332,0.00128,0.00119,104,197962.7
116000595,1,4,2,44,3,0.88323,0.10246,0.0114,0.00129,0.00119,101,197577.6
116000596,1,2,\N,\N,\N,0.78587,0.21413,\N,\N,\N,4,1746.6
116000605,1,4,2,7,11,0.65282,0.10931,0.09704,0.07896,0.03086,425,489219.0
116000606,1,2,4,7,11,0.70648,0.08541,0.08042,0.05602,0.02189,567,689560.3
116000607,19,1,7,\N,\N,0.82612,0.14988,0.024,\N,\N,12,2275.1
116000609,1,2,14,3,11,0.75895,0.14174,0.0209,0.01483,0.01414,553,1053436.1
116000611,1,4,2,11,6,0.74758,0.12821,0.11439,0.0056,0.00423,401,249613.2
116000612,1,2,4,6,3,0.76203,0.13289,0.03995,0.01564,0.00852,2816,2766942.2
116000613,1,2,4,6,3,0.67575,0.21996,0.08685,0.00522,0.00365,1060,534225.5
116000614,1,2,4,6,3,0.68063,0.21473,0.08606,0.00729,0.00362,1050,539117.1
116000615,7,2,5,18,1,0.78425,0.10308,0.04297,0.025,0.02498,297,1586858.0
116000617,1,2,\N,\N,\N,1,0,\N,\N,\N,5,1200.9
116000618,1,\N,\N,\N,\N,1,\N,\N,\N,\N,7,1483.0
116000620,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,190.7
116000621,1,2,5,3,4,0.44179,0.12803,0.12131,0.09488,0.05295,3565,4104807.9
116000622,1,2,5,4,3,0.59632,0.17255,0.0953,0.03833,0.03001,2351,1291773.8
116900001,1,3,2,4,8,0.47869,0.17732,0.16838,0.14588,0.01034,990,970999.8
116900002,1,5,4,28,3,0.63787,0.14012,0.07833,0.07401,0.03183,77,633277.5
116900003,1,2,4,\N,\N,0.98003,0.01537,0.0046,\N,\N,197,124715.9
116900004,1,2,4,6,3,0.65688,0.27268,0.05157,0.00704,0.00493,861,395753.6
116900005,1,2,6,11,5,0.68274,0.0959,0.08352,0.04971,0.02786,349,404405.7
116900006,1,4,2,88,3,0.53182,0.22795,0.12279,0.1131,0.00434,47,70296.9
116900007,1,3,4,2,8,0.45341,0.20892,0.17082,0.14106,0.01376,490,824150.3
116900008,1,5,7,3,28,0.48724,0.13539,0.10233,0.09434,0.05617,357,845096.1
116900009,1,2,4,6,9,0.60608,0.30528,0.0715,0.00628,0.00311,672,295508.3
116900010,1,2,4,11,6,0.70079,0.10057,0.09288,0.03621,0.03233,590,490226.2
116900011,1,2,11,14,6,0.46221,0.11319,0.09264,0.08252,0.06535,195,195262.6
116900012,1,3,2,34,4,0.5132,0.15581,0.15545,0.04834,0.04379,1129,1312524.8
116900013,1,4,28,3,2,0.7278,0.08413,0.07949,0.03419,0.02286,87,589626.8
116900014,1,4,2,6,\N,0.71605,0.25439,0.02791,0.00165,\N,232,145930.8
116900015,1,2,4,6,9,0.56389,0.34165,0.07556,0.01037,0.00318,628,289725.2
116900016,1,2,4,6,11,0.67676,0.18529,0.1202,0.00906,0.00339,772,433870.1
116900017,1,2,4,6,5,0.6863,0.1628,0.05506,0.0469,0.02173,661,524202.2
116900018,1,2,14,11,4,0.87202,0.05843,0.02252,0.01562,0.0144,319,977733.1
116900019,1,4,2,12,3,0.63177,0.22659,0.06113,0.03621,0.02374,211,260619.7
116900020,1,7,2,11,14,0.58146,0.09936,0.06421,0.04851,0.04321,307,372869.3
116900023,1,4,24,2,6,0.50738,0.27089,0.10899,0.08166,0.01724,409,547146.8
116900024,1,2,4,6,9,0.60816,0.28822,0.08478,0.01115,0.00356,549,258224.8
116900025,1,2,4,6,11,0.67982,0.17155,0.13253,0.01003,0.00371,598,377422.2
116900026,1,2,4,5,6,0.53897,0.27012,0.06928,0.03989,0.03629,486,285519.8
116900027,1,2,14,4,8,0.75976,0.11199,0.06558,0.04081,0.00947,184,335763.2
116900028,1,2,4,12,6,0.73296,0.09932,0.09849,0.0406,0.02027,249,232469.0
116900029,1,2,11,14,6,0.4509,0.10781,0.09709,0.08649,0.06849,165,186300.1
116900031,1,4,2,74,6,0.53721,0.30877,0.07815,0.04586,0.01621,350,480024.7
116900032,1,2,4,6,11,0.67333,0.20116,0.10655,0.00841,0.00406,862,467370.0
116900033,1,2,4,6,19,0.74758,0.18913,0.03651,0.01068,0.00801,342,330391.3
116900034,1,2,4,6,3,0.73136,0.1243,0.05842,0.03193,0.02408,373,391967.3
116900035,1,2,6,11,3,0.60899,0.10418,0.10117,0.09276,0.04193,226,381880.6
116900036,1,3,2,4,5,0.66997,0.1239,0.09321,0.04639,0.01892,932,698865.5
116900038,1,4,24,2,74,0.45353,0.25835,0.11895,0.08957,0.04391,386,501340.8
116900041,1,2,4,6,19,0.55884,0.31372,0.07721,0.01438,0.01078,346,245545.0
116900042,1,2,6,11,4,0.59623,0.11629,0.09608,0.08482,0.05483,319,417622.8
116900043,1,2,11,6,3,0.47434,0.15371,0.13229,0.09518,0.03798,363,421522.4
116900047,1,2,11,14,4,0.44631,0.10521,0.08128,0.0724,0.06221,222,222553.3
116900049,1,2,4,3,6,0.7322,0.12753,0.05416,0.02601,0.02526,601,431388.9
116900050,1,2,11,6,3,0.65504,0.11095,0.07597,0.06004,0.01917,772,740860.5
116900051,1,4,2,11,6,0.72232,0.10454,0.05946,0.03703,0.03019,203,269867.9
116900052,5,3,7,2,14,0.41072,0.14976,0.12612,0.07374,0.06924,249,705675.3
116900055,1,2,11,14,4,0.65354,0.07357,0.05737,0.05111,0.0454,204,315293.4
116900057,1,2,4,6,7,0.7501,0.11207,0.05454,0.04825,0.0127,639,428368.1
