100000188,1286,상명대입구.세검정교회,126.9597922,37.5994435
100000189,1287,상명대입구.석파랑,126.9581941,37.5995718
100000190,1288,종로중부새마을금고,127.0065911,37.5724175
100000191,1289,신설동로터리.신한은행앞.서울풍물시장,127.0231183,37.5743861
100000192,1291,청계2가.삼일교,126.9872214,37.5684459
100000193,1292,청계8가.황학교,127.0227870,37.5721307
100000355,1293,평창동삼성아파트,126.9783680,37.6109670
100000370,1294,안국역.종로경찰서.인사동,126.9855365,37.5763329
100000369,1295,안국역.종로경찰서.인사동,126.9847683,37.5764012
100000371,1296,창덕궁,126.9890031,37.5772281
100000413,1297,남인사마당,126.9874286,37.5713192
100900047,1500,평창파출소,126.9668167,37.6056812
100900178,1501,삼청공원,126.9816469,37.5882277
100900041,1502,수성동계곡,126.9642468,37.5820792
100900040,1503,명륜3가종점,126.9928637,37.5909484
100900197,1504,명륜새마을금고,126.9967049,37.5876533
100900044,1505,서대문3번출구,126.9662183,37.5664161
100900039,1506,낙산공원,127.0087216,37.5804037
100900037,1507,인사미술공간.세탁소,126.9893671,37.5814110
100900036,1508,평화동물병원,126.9648837,37.6048012
100900035,1509,금융연수원,126.9815692,37.5865985
100900034,1510,박노수미술관,126.9666035,37.5809967
100900032,1511,샘미용실,126.9932227,37.5903095
100900031,1512,서울국제고등학교,126.9972903,37.5890716
100900029,1513,평화동물병원,126.9652008,37.6049806
100900188,1514,적십자병원후문앞,126.9652273,37.5675295
100900202,1515,서울성곽.성대후문,126.9896321,37.5892577
100900026,1516,빨래터.고희동미술관,126.9889728,37.5831008
100900025,1517,세검초등학교,126.9614908,37.6042523
100900024,1518,삼청동주민센터,126.9819072,37.5842638
100900020,1519,통인시장,126.9687504,37.5804531
100900021,1520,양현관,126.9936044,37.5897914
100900017,1521,국민생활관,126.9988620,37.5897456
100900016,1522,오거리,126.9622629,37.6070621
100900015,1523,경희궁자이2.3단지,126.9640686,37.5687871
100900013,1524,창신쌍용2단지.한성대후문,127.0127581,37.5812648
100900045,1525,통일부,126.9859477,37.5875948
100900011,1526,원서고개,126.9878088,37.5830806
100900009,1528,종로5가입구.혜화경찰서,126.9975411,37.5717472
